time, HR, accelerometer1x, accelerometer1y, accelerometer1z, strain guage, accelerometer2x, accelerometer2y, accelerometer2z
2021-11-30 21:05:55.878527, 0, 7.57, 0.00, -6.75, -0.1
2021-11-30 21:05:56.069117, 0, 8.24, 2.51, 1.41, -0.1
2021-11-30 21:05:56.274323, 0, 10.79, -5.57, -15.53, -0.1
2021-11-30 21:05:56.471648, 0, 10.04, 0.16, -4.98, -0.1
2021-11-30 21:05:56.684057, 0, 10.08, 0.98, 1.77, -0.1
2021-11-30 21:05:56.882541, 0, 12.79, 1.57, 1.61, -0.1
2021-11-30 21:05:57.068256, 0, 1.61, 0.00, -4.82, -0.1
2021-11-30 21:05:57.281839, 0, 10.08, 1.26, -4.94, -0.1
2021-11-30 21:05:57.471950, 0, 5.65, 0.31, -4.94, -0.1
2021-11-30 21:05:57.681076, 0, 0.00, 0.08, -5.02, -0.1
2021-11-30 21:05:57.873658, 0, 0.12, 1.33, -4.86, -0.1
2021-11-30 21:05:58.086647, 0, 0.00, 0.00, -4.39, -0.1
2021-11-30 21:05:58.281157, 0, 0.00, 1.41, -4.04, -0.1
2021-11-30 21:05:58.484117, 0, 0.31, 1.49, -8.47, -0.1
2021-11-30 21:05:58.698469, 0, 0.12, 1.41, -8.39, -0.2
2021-11-30 21:05:58.905948, 0, 0.04, 1.45, -8.43, -0.6
2021-11-30 21:05:59.100233, 0, 0.00, 1.41, -8.39, -0.1
2021-11-30 21:05:59.303327, 0, 0.00, 1.41, -8.32, -1.0
2021-11-30 21:05:59.499817, 0, 0.08, 1.45, -8.55, -7.6
2021-11-30 21:05:59.693256, 0, 0.00, 1.45, -8.16, -10.7
2021-11-30 21:05:59.901325, 0, 0.08, 1.49, -8.43, -10.4
2021-11-30 21:06:00.110466, 0, 0.00, 1.45, -8.55, -9.5
2021-11-30 21:06:00.305537, 0, 0.00, 1.49, -8.59, -5.3
2021-11-30 21:06:00.502629, 0, 0.04, 1.41, -8.47, -0.2
2021-11-30 21:06:00.706706, 0, 0.04, 1.49, -8.47, -0.1
2021-11-30 21:06:00.896391, 0, 0.04, 1.41, -8.47, -0.1
2021-11-30 21:06:01.112151, 0, 0.08, 0.00, -8.16, -0.1
2021-11-30 21:06:01.323072, 0, 0.31, 0.00, -8.12, -0.1
2021-11-30 21:06:01.502837, 0, 0.08, 0.00, -8.16, -0.1
2021-11-30 21:06:01.700036, 0, 0.00, 1.41, -8.47, -2.7
2021-11-30 21:06:01.901472, 0, 0.00, 0.00, -8.16, -8.4
2021-11-30 21:06:02.112833, 0, 0.00, 0.00, -8.55, -11.9
2021-11-30 21:06:02.312925, 0, 0.00, 0.00, -8.63, -9.4
2021-11-30 21:06:02.519859, 27, 0.16, 0.00, -8.16, -6.6
2021-11-30 21:06:02.708375, 27, 0.08, 1.41, -8.47, -0.5
2021-11-30 21:06:02.906996, 27, 2.82, 4.16, -9.65, -0.1
2021-11-30 21:06:03.106523, 27, 10.04, 0.31, -5.02, -0.1
2021-11-30 21:06:03.328205, 27, 10.36, 1.02, 12.55, -0.1
2021-11-30 21:06:03.509303, 27, 8.00, 0.00, 1.45, -0.1
2021-11-30 21:06:03.726487, 27, 1.02, -2.20, -14.95, -0.1
2021-11-30 21:06:03.941969, 27, 1.57, 0.00, 2.82, -0.1
2021-11-30 21:06:04.117041, 27, 1.33, 0.08, 0.00, -0.1
2021-11-30 21:06:04.325101, 27, 9.10, 0.78, 2.51, -0.1
2021-11-30 21:06:04.529591, 27, 9.26, 0.00, 0.00, -0.1
2021-11-30 21:06:04.739187, 27, 9.06, 0.08, 0.00, -0.1
2021-11-30 21:06:04.931597, 27, 2.55, 0.63, -8.32, -0.1
2021-11-30 21:06:05.128769, 27, 0.27, 0.16, -4.98, -0.1
2021-11-30 21:06:05.350070, 27, 0.16, 1.57, -10.04, -0.1
2021-11-30 21:06:05.540976, 27, 0.71, 0.12, -7.02, -0.1
2021-11-30 21:06:05.757166, 27, 9.41, 0.00, -8.43, -0.1
2021-11-30 21:06:05.948655, 27, 9.18, 0.67, -10.04, -0.1
2021-11-30 21:06:06.135505, 27, 10.55, 1.18, -10.04, -0.1
2021-11-30 21:06:06.385950, 27, 9.02, 0.55, -7.06, -0.1
2021-11-30 21:06:06.564225, 27, 0.31, 0.67, 0.00, -0.1
2021-11-30 21:06:06.737893, 27, 0.12, 0.35, -7.22, -0.1
2021-11-30 21:06:06.947268, 0, 0.04, 0.31, 0.00, -0.1
2021-11-30 21:06:07.150702, 0, 0.78, 1.10, 0.31, -0.1
2021-11-30 21:06:07.354775, 0, 0.00, 0.12, 0.12, -0.1
2021-11-30 21:06:07.557388, 0, 0.08, 1.26, -9.41, -0.1
2021-11-30 21:06:07.754797, 0, 0.16, 1.29, -8.75, -0.1
2021-11-30 21:06:07.960388, 0, 0.08, 1.26, -8.63, -0.1
2021-11-30 21:06:08.162309, 0, 0.00, 1.57, -8.79, -0.1
2021-11-30 21:06:08.365243, 0, 0.00, 1.26, -8.79, -0.1
2021-11-30 21:06:08.558497, 0, 0.12, 1.49, -8.79, -0.1
2021-11-30 21:06:08.764924, 0, 10.20, 0.20, -9.96, -0.1
